customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingTV,MonthlyCharges,TotalCharges,Churn
CUST04422,Male,0,No,Yes,55,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,34.13,1877.15,Yes
CUST04423,Male,0,Yes,No,15,Two year,Yes,Electronic check,Fiber optic,No,No,Yes,83.61,1254.15,Yes
CUST04424,Female,0,Yes,No,64,Two year,Yes,Credit card,DSL,No,Yes,Yes,94.51,6048.64,No
CUST04425,Female,0,No,Yes,69,One year,No,Mailed check,Fiber optic,No,Yes,No,66.8,4609.2,No
CUST04426,Male,0,No,Yes,15,Two year,Yes,Credit card,No,Yes,No,Yes,80.03,1200.45,Yes
CUST04427,Male,0,No,Yes,43,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,No,35.59,1530.37,No
CUST04428,Female,0,No,No,17,Two year,No,Bank transfer,Fiber optic,Yes,Yes,Yes,51.68,878.56,No
CUST04429,Male,0,Yes,Yes,24,Month-to-month,Yes,Mailed check,DSL,Yes,No,Yes,91.29,2190.96,Yes
CUST04430,Male,0,No,No,30,One year,No,Mailed check,DSL,No,No,Yes,56.49,1694.7,No
CUST04431,Male,0,Yes,Yes,67,One year,No,Mailed check,DSL,No,Yes,Yes,54.88,3676.96,No
CUST04432,Female,0,No,No,51,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,39.4,2009.4,No
CUST04433,Male,0,Yes,No,60,Month-to-month,No,Mailed check,Fiber optic,Yes,No,Yes,79.48,4768.8,No
CUST04434,Male,0,Yes,No,3,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,No,100.95,302.85,Yes
CUST04435,Female,1,No,Yes,5,Two year,Yes,Mailed check,Fiber optic,Yes,No,Yes,66.94,334.7,No
CUST04436,Male,0,Yes,No,28,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,31.55,883.4,No
CUST04437,Male,0,No,Yes,11,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,No,103.84,1142.24,Yes
CUST04438,Female,0,Yes,No,15,One year,Yes,Mailed check,DSL,No,No,No,27.14,407.1,No
CUST04439,Female,0,Yes,Yes,48,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,67.17,3224.16,Yes
CUST04440,Female,0,No,No,46,Month-to-month,No,Electronic check,Fiber optic,No,Yes,Yes,46.11,2121.06,No
CUST04441,Female,0,No,No,28,One year,No,Electronic check,Fiber optic,No,Yes,Yes,113.63,3181.64,No
CUST04442,Male,1,Yes,Yes,7,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,Yes,93.75,656.25,Yes
CUST04443,Male,0,Yes,Yes,71,One year,No,Mailed check,DSL,Yes,Yes,No,76.64,5441.44,No
CUST04444,Female,0,No,No,6,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,86.78,520.68,Yes
CUST04445,Female,0,No,No,58,Month-to-month,No,Electronic check,DSL,Yes,No,No,73.27,4249.66,Yes
CUST04446,Male,0,No,Yes,68,Month-to-month,No,Mailed check,No,No,No,No,34.76,2363.68,Yes
CUST04447,Female,0,Yes,No,55,Month-to-month,No,Bank transfer,DSL,Yes,Yes,No,90.91,5000.05,Yes
CUST04448,Male,0,No,No,67,Two year,No,Credit card,DSL,Yes,No,Yes,69.27,4641.09,No
CUST04449,Female,1,No,Yes,49,Two year,Yes,Mailed check,Fiber optic,No,Yes,No,83.43,4088.07,Yes
CUST04450,Male,0,Yes,Yes,51,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,24.52,1250.52,Yes
CUST04451,Female,0,No,Yes,59,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,34.2,2017.8,Yes
CUST04452,Female,0,No,No,6,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,No,78.94,473.64,No
CUST04453,Male,0,No,No,51,Month-to-month,No,Bank transfer,DSL,No,No,Yes,65.94,3362.94,No
CUST04454,Female,0,No,No,38,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,42.69,1622.22,Yes
CUST04455,Male,0,Yes,Yes,11,One year,Yes,Bank transfer,DSL,Yes,No,Yes,44.08,484.88,No
CUST04456,Male,0,No,No,52,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,Yes,83.17,4324.84,No
CUST04457,Male,0,No,Yes,20,Month-to-month,Yes,Credit card,DSL,No,No,Yes,25.9,518.0,Yes
CUST04458,Male,0,No,Yes,10,Month-to-month,No,Bank transfer,DSL,Yes,No,Yes,63.43,634.3,No
CUST04459,Male,0,No,No,26,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,72.31,1880.06,Yes
CUST04460,Female,1,No,Yes,48,One year,Yes,Bank transfer,Fiber optic,Yes,No,No,50.81,2438.88,Yes
CUST04461,Female,0,No,No,14,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,102.05,1428.7,Yes
CUST04462,Male,0,Yes,Yes,59,Month-to-month,No,Credit card,DSL,Yes,No,No,25.68,1515.12,No
CUST04463,Female,1,Yes,Yes,12,Month-to-month,Yes,Bank transfer,DSL,No,Yes,No,106.58,1278.96,No
CUST04464,Male,0,Yes,Yes,23,Two year,Yes,Electronic check,Fiber optic,No,No,No,92.33,2123.59,No
CUST04465,Female,0,No,No,39,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,64.63,2520.57,Yes
CUST04466,Female,0,No,Yes,9,Two year,Yes,Bank transfer,Fiber optic,Yes,No,No,112.45,1012.05,No
CUST04467,Female,0,No,No,25,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,90.22,2255.5,Yes
CUST04468,Female,0,Yes,Yes,17,Two year,No,Mailed check,DSL,No,No,No,113.1,1922.7,No
CUST04469,Male,0,No,Yes,42,One year,Yes,Mailed check,No,No,No,No,67.26,2824.92,No
CUST04470,Male,0,Yes,Yes,29,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,Yes,65.3,1893.7,Yes
CUST04471,Female,0,No,No,60,One year,No,Electronic check,DSL,No,Yes,Yes,73.07,4384.2,No
CUST04472,Female,0,No,No,67,One year,No,Electronic check,DSL,No,Yes,No,26.54,1778.18,No
CUST04473,Male,0,Yes,No,57,Month-to-month,No,Mailed check,Fiber optic,Yes,No,Yes,110.85,6318.45,Yes
CUST04474,Female,0,Yes,No,14,Month-to-month,No,Mailed check,DSL,No,No,Yes,86.77,1214.78,Yes
CUST04475,Male,0,Yes,No,39,One year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,81.76,3188.64,Yes
CUST04476,Male,0,Yes,Yes,16,One year,No,Electronic check,Fiber optic,No,Yes,Yes,112.65,1802.4,No
CUST04477,Male,0,Yes,Yes,18,One year,Yes,Electronic check,DSL,Yes,No,No,119.36,2148.48,No
CUST04478,Female,0,Yes,No,20,One year,No,Mailed check,DSL,Yes,Yes,Yes,36.34,726.8,No
CUST04479,Male,0,No,No,46,One year,Yes,Electronic check,DSL,Yes,No,No,94.9,4365.4,No
CUST04480,Female,0,Yes,No,45,One year,No,Mailed check,No,Yes,No,Yes,77.99,3509.55,No
CUST04481,Male,0,No,No,4,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,66.1,264.4,Yes
CUST04482,Female,0,No,Yes,20,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,117.76,2355.2,Yes
CUST04483,Female,1,No,No,11,Two year,Yes,Credit card,Fiber optic,No,No,Yes,105.03,1155.33,Yes
CUST04484,Female,0,No,No,65,Month-to-month,No,Bank transfer,No,Yes,Yes,Yes,89.67,5828.55,No
CUST04485,Male,0,No,No,18,Month-to-month,Yes,Mailed check,No,No,No,Yes,58.27,1048.86,Yes
CUST04486,Male,0,Yes,No,39,One year,No,Bank transfer,Fiber optic,Yes,Yes,Yes,86.6,3377.4,Yes
CUST04487,Female,0,Yes,Yes,44,Month-to-month,No,Credit card,DSL,Yes,Yes,Yes,73.17,3219.48,Yes
CUST04488,Female,0,Yes,Yes,18,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,44.94,808.92,Yes
CUST04489,Female,0,No,No,47,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,No,65.04,3056.88,No
CUST04490,Male,0,Yes,Yes,31,One year,No,Credit card,Fiber optic,No,No,No,41.22,1277.82,No
CUST04491,Male,1,No,Yes,39,Two year,No,Credit card,Fiber optic,No,No,No,70.04,2731.56,Yes
CUST04492,Male,0,No,No,38,Month-to-month,No,Electronic check,DSL,No,No,Yes,92.02,3496.76,Yes
CUST04493,Male,0,No,No,47,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,23.66,1112.02,No
CUST04494,Female,0,No,Yes,70,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,96.54,6757.8,Yes
CUST04495,Female,1,Yes,Yes,8,Month-to-month,Yes,Mailed check,DSL,No,No,No,22.0,176.0,Yes
CUST04496,Male,0,Yes,Yes,65,Month-to-month,No,Credit card,Fiber optic,No,Yes,Yes,71.73,4662.45,Yes
CUST04497,Male,0,Yes,Yes,13,Month-to-month,Yes,Bank transfer,No,Yes,No,No,77.35,1005.55,Yes
CUST04498,Female,1,Yes,Yes,55,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,96.12,5286.6,No
CUST04499,Male,0,Yes,No,43,Month-to-month,No,Electronic check,No,Yes,No,Yes,96.1,4132.3,No
CUST04500,Male,0,No,Yes,4,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,No,61.75,247.0,Yes
CUST04501,Male,0,Yes,Yes,71,One year,No,Mailed check,Fiber optic,Yes,No,Yes,26.64,1891.44,No
CUST04502,Male,0,No,Yes,60,Two year,No,Mailed check,Fiber optic,No,No,No,89.35,5361.0,No
CUST04503,Male,0,No,Yes,12,Two year,No,Credit card,DSL,No,No,Yes,71.1,853.2,No
CUST04504,Male,0,No,Yes,59,One year,Yes,Bank transfer,Fiber optic,No,Yes,Yes,53.31,3145.29,No
CUST04505,Female,0,Yes,Yes,54,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,43.49,2348.46,Yes
CUST04506,Male,0,No,Yes,44,One year,Yes,Bank transfer,No,Yes,No,Yes,31.98,1407.12,No
CUST04507,Male,0,No,Yes,16,Month-to-month,No,Electronic check,DSL,Yes,Yes,Yes,49.51,792.16,Yes
CUST04508,Female,0,Yes,No,6,One year,No,Electronic check,DSL,Yes,Yes,No,65.85,395.1,No
CUST04509,Female,0,No,No,14,One year,No,Credit card,Fiber optic,Yes,No,Yes,67.76,948.64,Yes
CUST04510,Female,0,No,Yes,58,One year,Yes,Credit card,Fiber optic,No,Yes,Yes,78.27,4539.66,Yes
CUST04511,Male,0,No,No,31,Two year,No,Mailed check,DSL,No,Yes,No,56.25,1743.75,No
CUST04512,Female,0,Yes,No,41,One year,Yes,Bank transfer,DSL,No,No,No,111.99,4591.59,No
CUST04513,Male,0,No,No,35,One year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,69.59,2435.65,No
CUST04514,Male,0,No,No,10,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,62.37,623.7,No
CUST04515,Male,0,Yes,No,30,Two year,Yes,Bank transfer,DSL,No,Yes,Yes,24.82,744.6,No
CUST04516,Female,1,Yes,No,44,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,79.9,3515.6,Yes
CUST04517,Female,0,No,Yes,55,Two year,Yes,Credit card,DSL,Yes,Yes,Yes,80.29,4415.95,No
CUST04518,Female,0,Yes,Yes,71,Month-to-month,No,Bank transfer,DSL,No,No,No,78.33,5561.43,No
CUST04519,Female,0,Yes,No,18,Month-to-month,Yes,Bank transfer,No,Yes,No,Yes,108.76,1957.68,No
CUST04520,Female,0,Yes,Yes,39,One year,No,Mailed check,DSL,No,Yes,Yes,96.29,3755.31,No
CUST04521,Male,0,Yes,No,42,Month-to-month,No,Bank transfer,DSL,No,No,Yes,106.74,4483.08,No
CUST04522,Male,0,Yes,Yes,54,One year,Yes,Credit card,No,No,No,Yes,25.94,1400.76,No
CUST04523,Male,1,Yes,Yes,30,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,51.81,1554.3,Yes
CUST04524,Male,0,Yes,Yes,20,Two year,Yes,Electronic check,DSL,No,No,Yes,51.87,1037.4,No
CUST04525,Female,0,No,No,42,One year,No,Electronic check,Fiber optic,Yes,Yes,Yes,85.7,3599.4,Yes
CUST04526,Female,0,Yes,Yes,5,One year,No,Electronic check,Fiber optic,Yes,No,No,64.86,324.3,No
CUST04527,Male,0,Yes,Yes,50,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,97.75,4887.5,No
CUST04528,Female,1,Yes,No,41,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,58.44,2396.04,Yes
CUST04529,Female,0,No,No,39,One year,No,Electronic check,Fiber optic,No,Yes,Yes,42.16,1644.24,No
CUST04530,Male,0,Yes,Yes,57,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,No,49.1,2798.7,No
CUST04531,Male,0,Yes,No,57,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,38.25,2180.25,Yes
CUST04532,Female,0,No,Yes,37,One year,Yes,Electronic check,Fiber optic,Yes,No,Yes,39.79,1472.23,Yes
CUST04533,Female,0,Yes,Yes,7,Month-to-month,Yes,Mailed check,DSL,No,Yes,Yes,41.68,291.76,Yes
CUST04534,Male,0,No,No,5,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,21.61,108.05,No
CUST04535,Male,0,No,No,51,Month-to-month,No,Bank transfer,DSL,Yes,Yes,Yes,91.61,4672.11,No
CUST04536,Male,0,Yes,Yes,8,Month-to-month,Yes,Credit card,Fiber optic,No,No,Yes,59.96,479.68,Yes
CUST04537,Female,0,No,No,56,Two year,No,Bank transfer,Fiber optic,Yes,Yes,Yes,22.27,1247.12,No
CUST04538,Male,0,Yes,Yes,11,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,57.0,627.0,No
CUST04539,Male,0,Yes,No,22,Two year,No,Mailed check,Fiber optic,No,No,No,110.54,2431.88,No
CUST04540,Female,0,No,No,11,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,71.12,782.32,Yes
CUST04541,Female,0,No,No,60,Month-to-month,No,Credit card,DSL,Yes,Yes,No,118.68,7120.8,No
CUST04542,Female,0,Yes,No,15,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,74.0,1110.0,Yes
CUST04543,Female,0,Yes,No,38,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,116.28,4418.64,Yes
CUST04544,Female,0,No,Yes,1,One year,No,Electronic check,Fiber optic,Yes,No,Yes,40.18,40.18,Yes
CUST04545,Male,1,Yes,Yes,46,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,48.99,2253.54,No
CUST04546,Male,0,Yes,Yes,43,Month-to-month,No,Credit card,DSL,Yes,No,No,90.0,3870.0,No
CUST04547,Female,0,Yes,No,22,One year,Yes,Bank transfer,DSL,No,No,Yes,118.68,2610.96,No
CUST04548,Female,0,No,Yes,3,Month-to-month,Yes,Bank transfer,DSL,No,No,No,102.53,307.59,No
CUST04549,Female,0,Yes,Yes,14,Month-to-month,No,Credit card,Fiber optic,No,No,No,75.37,1055.18,Yes
CUST04550,Female,0,Yes,No,2,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,28.52,57.04,Yes
CUST04551,Female,1,Yes,No,61,Two year,No,Mailed check,No,Yes,No,Yes,56.44,3442.84,No
CUST04552,Male,0,No,No,32,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,No,28.64,916.48,Yes
CUST04553,Male,1,No,Yes,38,Two year,No,Credit card,DSL,No,No,No,51.13,1942.94,No
CUST04554,Male,0,No,Yes,46,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,45.88,2110.48,Yes
CUST04555,Male,0,Yes,No,42,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,Yes,58.86,2472.12,Yes
CUST04556,Female,0,No,Yes,6,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,103.73,622.38,No
CUST04557,Male,0,Yes,Yes,41,One year,No,Mailed check,Fiber optic,No,No,Yes,35.04,1436.64,Yes
CUST04558,Female,0,No,No,25,One year,No,Credit card,Fiber optic,Yes,No,No,50.61,1265.25,No
CUST04559,Female,1,Yes,Yes,11,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,46.11,507.21,No
CUST04560,Female,1,No,No,41,Two year,Yes,Bank transfer,Fiber optic,No,No,No,49.61,2034.01,Yes
CUST04561,Male,1,Yes,Yes,71,Month-to-month,Yes,Mailed check,No,No,No,No,56.06,3980.26,No
CUST04562,Female,0,Yes,No,57,Two year,Yes,Electronic check,DSL,Yes,Yes,No,44.43,2532.51,No
CUST04563,Male,0,No,Yes,46,One year,No,Credit card,Fiber optic,Yes,No,Yes,114.26,5255.96,Yes
CUST04564,Male,0,Yes,Yes,48,One year,Yes,Bank transfer,DSL,No,No,Yes,62.01,2976.48,No
CUST04565,Female,0,No,No,63,One year,Yes,Bank transfer,Fiber optic,No,Yes,No,31.41,1978.83,No
CUST04566,Female,0,No,No,39,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,66.77,2604.03,Yes
CUST04567,Female,0,Yes,No,10,One year,No,Mailed check,DSL,Yes,Yes,No,38.44,384.4,No
CUST04568,Male,0,Yes,No,70,Month-to-month,No,Electronic check,Fiber optic,No,No,No,41.61,2912.7,Yes
CUST04569,Female,0,No,Yes,65,Month-to-month,Yes,Bank transfer,DSL,Yes,No,Yes,48.5,3152.5,No
CUST04570,Male,0,No,No,59,Month-to-month,Yes,Bank transfer,DSL,No,No,Yes,32.48,1916.32,Yes
CUST04571,Female,0,No,No,36,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,No,92.11,3315.96,Yes
CUST04572,Female,0,Yes,No,27,Month-to-month,Yes,Mailed check,DSL,Yes,No,Yes,99.19,2678.13,No
CUST04573,Male,0,No,No,55,Month-to-month,No,Bank transfer,Fiber optic,No,No,Yes,59.43,3268.65,Yes
CUST04574,Male,0,Yes,No,70,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,88.9,6223.0,No
CUST04575,Male,0,Yes,Yes,53,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,58.9,3121.7,No
CUST04576,Male,0,No,No,60,Two year,No,Bank transfer,DSL,No,No,No,36.41,2184.6,No
CUST04577,Male,0,No,No,61,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,59.72,3642.92,Yes
CUST04578,Male,0,Yes,No,36,One year,No,Electronic check,DSL,Yes,No,No,75.7,2725.2,No
CUST04579,Female,0,Yes,Yes,27,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,24.1,650.7,No
CUST04580,Female,0,Yes,Yes,41,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,85.45,3503.45,No
CUST04581,Male,0,Yes,Yes,28,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,94.26,2639.28,Yes
CUST04582,Female,0,No,No,16,Month-to-month,Yes,Credit card,No,Yes,Yes,Yes,106.0,1696.0,No
CUST04583,Male,0,Yes,No,35,One year,Yes,Electronic check,DSL,Yes,No,Yes,30.28,1059.8,No
CUST04584,Female,0,No,Yes,36,One year,No,Electronic check,DSL,No,No,Yes,20.01,720.36,No
CUST04585,Female,0,No,Yes,56,Month-to-month,No,Mailed check,Fiber optic,Yes,No,Yes,27.33,1530.48,Yes
CUST04586,Male,0,No,No,19,Month-to-month,No,Bank transfer,No,Yes,No,No,112.41,2135.79,No
CUST04587,Male,0,Yes,No,57,Two year,Yes,Mailed check,DSL,Yes,No,No,96.56,5503.92,No
CUST04588,Male,0,Yes,No,33,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,103.54,3416.82,Yes
CUST04589,Female,0,No,Yes,23,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,71.7,1649.1,Yes
CUST04590,Male,0,No,No,63,One year,No,Bank transfer,No,Yes,Yes,No,72.67,4578.21,No
CUST04591,Female,0,No,No,70,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,49.85,3489.5,Yes
CUST04592,Male,1,No,Yes,22,Two year,Yes,Bank transfer,No,Yes,Yes,Yes,104.28,2294.16,No
CUST04593,Female,0,Yes,Yes,67,One year,No,Electronic check,Fiber optic,No,Yes,No,102.98,6899.66,Yes
CUST04594,Female,0,No,Yes,59,Month-to-month,Yes,Bank transfer,No,Yes,No,Yes,59.22,3493.98,Yes
CUST04595,Male,0,Yes,No,25,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,Yes,52.93,1323.25,No
CUST04596,Female,0,Yes,Yes,17,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,93.84,1595.28,No
CUST04597,Female,0,Yes,Yes,39,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,22.62,882.18,Yes
CUST04598,Male,0,Yes,No,39,Two year,No,Bank transfer,Fiber optic,Yes,No,Yes,105.99,4133.61,No
CUST04599,Female,0,No,No,24,One year,No,Electronic check,Fiber optic,No,No,No,64.62,1550.88,No
CUST04600,Male,1,Yes,Yes,38,Month-to-month,No,Mailed check,Fiber optic,Yes,No,No,64.13,2436.94,Yes
CUST04601,Male,0,No,No,57,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,86.91,4953.87,Yes
CUST04602,Male,0,Yes,Yes,44,Month-to-month,No,Credit card,No,No,No,No,84.57,3721.08,Yes
CUST04603,Male,1,No,No,36,Month-to-month,No,Credit card,DSL,No,Yes,Yes,46.6,1677.6,No
CUST04604,Female,0,No,No,70,One year,No,Electronic check,Fiber optic,No,Yes,Yes,114.33,8003.1,No
CUST04605,Female,0,No,Yes,45,One year,Yes,Credit card,Fiber optic,Yes,Yes,No,118.63,5338.35,No
CUST04606,Female,0,No,Yes,26,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,72.6,1887.6,No
CUST04607,Male,0,No,Yes,11,Month-to-month,No,Electronic check,Fiber optic,No,Yes,Yes,76.14,837.54,Yes
CUST04608,Female,0,Yes,No,52,One year,Yes,Credit card,Fiber optic,Yes,Yes,No,75.43,3922.36,Yes
CUST04609,Female,1,No,Yes,25,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,No,68.58,1714.5,No
CUST04610,Male,0,Yes,No,31,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,114.52,3550.12,Yes
CUST04611,Male,0,No,No,45,Month-to-month,No,Electronic check,No,No,No,No,44.48,2001.6,No
CUST04612,Female,1,Yes,Yes,67,One year,Yes,Credit card,Fiber optic,No,No,No,30.8,2063.6,No
CUST04613,Male,0,Yes,No,40,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,112.95,4518.0,No
CUST04614,Male,0,Yes,No,46,Two year,No,Mailed check,DSL,Yes,Yes,Yes,41.3,1899.8,No
CUST04615,Male,0,No,Yes,54,Two year,No,Electronic check,DSL,Yes,Yes,No,94.92,5125.68,No
CUST04616,Male,1,Yes,No,41,Two year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,40.39,1655.99,Yes
CUST04617,Female,0,No,No,38,One year,No,Credit card,Fiber optic,No,No,No,116.02,4408.76,Yes
CUST04618,Male,0,No,Yes,36,Two year,No,Credit card,DSL,Yes,No,No,99.11,3567.96,No
CUST04619,Male,0,Yes,Yes,44,Two year,No,Credit card,DSL,Yes,Yes,Yes,111.87,4922.28,No
CUST04620,Male,0,Yes,No,57,One year,No,Credit card,DSL,Yes,No,No,115.1,6560.7,No
CUST04621,Male,1,No,No,66,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,No,28.44,1877.04,Yes
CUST04622,Male,0,No,No,30,Month-to-month,No,Credit card,Fiber optic,Yes,No,No,63.34,1900.2,Yes
CUST04623,Male,0,No,No,10,One year,No,Mailed check,No,No,No,Yes,84.81,848.1,No
CUST04624,Male,1,No,Yes,61,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,100.25,6115.25,Yes
CUST04625,Male,0,No,No,63,One year,No,Mailed check,DSL,No,Yes,Yes,44.15,2781.45,No
CUST04626,Female,0,No,No,36,Month-to-month,Yes,Credit card,Fiber optic,No,No,No,111.46,4012.56,No
CUST04627,Male,0,Yes,No,54,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,42.1,2273.4,No
CUST04628,Female,0,No,No,65,One year,Yes,Credit card,Fiber optic,Yes,Yes,No,106.62,6930.3,No
CUST04629,Male,0,No,Yes,4,Two year,No,Electronic check,DSL,No,No,No,71.27,285.08,No
CUST04630,Male,1,Yes,No,55,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,71.54,3934.7,No
CUST04631,Male,0,Yes,Yes,54,Two year,Yes,Electronic check,Fiber optic,No,No,Yes,57.4,3099.6,No
CUST04632,Male,0,Yes,Yes,64,One year,Yes,Mailed check,DSL,Yes,No,No,30.35,1942.4,No
CUST04633,Female,0,No,Yes,22,Month-to-month,Yes,Credit card,DSL,Yes,No,Yes,54.71,1203.62,No
CUST04634,Male,0,Yes,Yes,25,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,62.67,1566.75,No
CUST04635,Male,0,Yes,Yes,59,Month-to-month,Yes,Bank transfer,DSL,Yes,Yes,No,67.9,4006.1,Yes
CUST04636,Female,0,No,No,57,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,93.91,5352.87,Yes
CUST04637,Female,1,No,Yes,54,Month-to-month,Yes,Mailed check,DSL,No,No,No,55.21,2981.34,Yes
CUST04638,Male,0,No,Yes,44,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,60.66,2669.04,Yes
CUST04639,Female,0,No,Yes,52,Month-to-month,Yes,Mailed check,No,Yes,Yes,No,110.61,5751.72,No
CUST04640,Female,0,Yes,No,16,One year,Yes,Mailed check,Fiber optic,No,Yes,Yes,95.26,1524.16,Yes
CUST04641,Female,1,No,Yes,16,Month-to-month,No,Credit card,Fiber optic,No,Yes,No,22.29,356.64,Yes
CUST04642,Male,0,Yes,No,55,One year,No,Bank transfer,No,Yes,Yes,Yes,101.21,5566.55,No
CUST04643,Male,0,No,Yes,61,Month-to-month,No,Mailed check,DSL,Yes,No,Yes,118.99,7258.39,Yes
CUST04644,Male,0,Yes,Yes,40,One year,No,Electronic check,DSL,No,Yes,No,113.98,4559.2,No
CUST04645,Female,1,No,No,21,Two year,Yes,Electronic check,DSL,No,Yes,Yes,103.6,2175.6,No
CUST04646,Male,0,No,No,66,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,82.92,5472.72,Yes
CUST04647,Female,0,No,No,8,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,47.82,382.56,Yes
CUST04648,Male,0,Yes,Yes,71,One year,Yes,Electronic check,DSL,No,Yes,No,85.44,6066.24,No
CUST04649,Male,0,Yes,No,10,One year,Yes,Mailed check,Fiber optic,No,No,Yes,89.56,895.6,Yes
CUST04650,Female,0,Yes,No,57,One year,No,Electronic check,DSL,Yes,Yes,No,48.16,2745.12,No
CUST04651,Male,0,No,No,4,Month-to-month,No,Credit card,No,Yes,No,No,45.53,182.12,No
CUST04652,Female,0,Yes,No,43,Month-to-month,No,Electronic check,No,No,Yes,Yes,59.69,2566.67,No
CUST04653,Female,1,No,No,63,Month-to-month,No,Mailed check,No,Yes,No,Yes,84.11,5298.93,No
CUST04654,Male,1,No,Yes,43,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,49.31,2120.33,Yes
CUST04655,Female,0,No,No,67,Month-to-month,No,Credit card,DSL,No,No,No,75.57,5063.19,No
